"site","mean_depth_ft","month","year","julian"
6804313,161.2,12,2012,"336"
6804313,161.6,1,2013,"1"
6804313,161.9,2,2013,"32"
6804313,163.05,3,2013,"60"
6804313,165.75,4,2013,"91"
6804313,163,5,2013,"121"
6804313,159.8,6,2013,"152"
6804313,163.05,7,2013,"182"
6804313,163.75,8,2013,"213"
6804313,165.65,9,2013,"244"
6804313,163.05,10,2013,"274"
6804313,161.4,11,2013,"305"
6804313,161.4,12,2013,"335"
6804313,161.4,1,2014,"1"
6804313,161.45,2,2014,"32"
6804313,161.55,3,2014,"60"
6804313,164.35,4,2014,"91"
6804313,164.6,5,2014,"121"
6804313,163.855,6,2014,"152"
6804313,165.215,7,2014,"182"
6804313,167.95,8,2014,"213"
6804313,167.7,9,2014,"244"
6804313,168.2,10,2014,"274"
6804313,168.1,11,2014,"305"
6804313,168.4,12,2014,"335"
6804313,167.1,1,2015,"1"
6804313,162.55,2,2015,"32"
6804313,160.4,3,2015,"60"
6804313,158.75,4,2015,"91"
6804313,151,5,2015,"121"
6804313,136.8,6,2015,"152"
6804313,138.7,7,2015,"182"
6804313,140.3,8,2015,"213"
6804313,143.4,9,2015,"244"
6804313,145.4,10,2015,"274"
6804313,139.9,11,2015,"305"
6804313,132.475,12,2015,"335"
6804313,130.75,1,2016,"1"
6804313,131.35,2,2016,"32"
6804313,131.95,3,2016,"61"
6804313,130.3,4,2016,"92"
6804313,126.6,5,2016,"122"
6804313,121.6,6,2016,"153"
6804313,124.9,7,2016,"183"
6804313,127.75,8,2016,"214"
6804313,130.35,9,2016,"245"
6804313,131.75,10,2016,"275"
6804313,134.7,11,2016,"306"
6804313,134.6,12,2016,"336"
6804313,134.55,1,2017,"1"
6804313,133.55,2,2017,"32"
6804313,131.4,3,2017,"60"
6804313,131.45,4,2017,"91"
6804313,134.2,5,2017,"121"
6804313,136.9,6,2017,"152"
6804313,140.8,7,2017,"182"
6804313,142.6,8,2017,"213"
6804313,144,9,2017,"244"
6804313,147.35,10,2017,"274"
6804313,148.05,11,2017,"305"
6804313,150.5,12,2017,"335"
6804313,151.7,1,2018,"1"
6804313,154.2,2,2018,"32"
6804313,154,3,2018,"60"
6804313,156.2,4,2018,"91"
6804313,158.685,5,2018,"121"
6804313,163.9,6,2018,"152"
6804313,165,7,2018,"182"
6804313,164.3,8,2018,"213"
6804313,158.9,9,2018,"244"
6804313,151.95,10,2018,"274"
6804313,146.95,11,2018,"305"
6804313,143.55,12,2018,"335"
6804313,135.85,1,2019,"1"
6804313,133.3,2,2019,"32"
6804313,131.85,3,2019,"60"
6804313,132.705,4,2019,"91"
6804313,127.5,5,2019,"121"
6804313,127.45,6,2019,"152"
6804313,130.45,7,2019,"182"
6804313,134.7,8,2019,"213"
6804313,136,9,2019,"244"
6804313,138.95,10,2019,"274"
6804313,140.85,11,2019,"305"
6804313,142.4,12,2019,"335"
6804313,144.55,1,2020,"1"
6804313,147.7,2,2020,"32"
6804313,151.1,3,2020,"61"
6804313,150.23,4,2020,"92"
6804313,150.85,5,2020,"122"
6804313,149.3,6,2020,"153"
6804313,150.6,7,2020,"183"
6804313,155.65,8,2020,"214"
6804313,154.25,9,2020,"245"
6804313,155.55,10,2020,"275"
6804313,157.1,11,2020,"306"
6804313,157.9,12,2020,"336"
6804313,179.7,1,2021,"1"
6804313,161.2,2,2021,"32"
6804313,162,3,2021,"60"
6804313,163.75,4,2021,"91"
6804313,163.505,5,2021,"121"
6804313,160.3,6,2021,"152"
6804313,161.2,7,2021,"182"
6804313,160.25,8,2021,"213"
6804313,161.2,9,2021,"244"
6804313,159.25,10,2021,"274"
6804313,158.3,11,2021,"305"
6804313,157.5,12,2021,"335"
6804313,157.35,1,2022,"1"
6804313,158.75,2,2022,"32"
6804313,162.4,3,2022,"60"
6804705,178.42,6,2005,"152"
6804705,179,11,2005,"305"
6804705,178.67,12,2005,"335"
6804705,179.125,1,2006,"1"
6804705,174.33,2,2006,"32"
6804705,179.04,3,2006,"60"
6804705,179.75,4,2006,"91"
6804705,180.125,5,2006,"121"
6804705,179.67,6,2006,"152"
6804705,179.085,7,2006,"182"
6804705,179.915,8,2006,"213"
6804705,179.335,9,2006,"244"
6804705,178.415,10,2006,"274"
6804705,178.165,11,2006,"305"
6804705,179.625,12,2006,"335"
6804705,179.085,1,2007,"1"
6804705,178.165,2,2007,"32"
6804705,177.545,3,2007,"60"
6804705,180.915,4,2007,"91"
6804705,181.96,5,2007,"121"
6804705,184.415,6,2007,"152"
6804705,183.75,7,2007,"182"
6804705,182.35,8,2007,"213"
6804705,183.9,9,2007,"244"
6804705,184.75,10,2007,"274"
6804705,183.05,11,2007,"305"
6804705,183.5,12,2007,"335"
6804705,183.55,1,2008,"1"
6804705,183.2,2,2008,"32"
6804705,180.9,3,2008,"61"
6804705,179.6,4,2008,"92"
6804705,178.9,5,2008,"122"
6804705,178.9,6,2008,"153"
6804705,178.9,7,2008,"183"
6804705,178.85,8,2008,"214"
6804705,178.85,9,2008,"245"
6804705,178.9,10,2008,"275"
6804705,179,11,2008,"306"
6804705,178.933333333333,12,2008,"336"
6804705,178.8,1,2009,"1"
6804705,178.85,2,2009,"32"
6804705,179,3,2009,"60"
6804705,178.95,4,2009,"91"
6804705,179.2,5,2009,"121"
6804705,179.7,6,2009,"152"
6804705,179.5,7,2009,"182"
6804705,179.6,8,2009,"213"
6804705,183.665,9,2009,"244"
6804705,183.35,10,2009,"274"
6804705,179.05,11,2009,"305"
6804705,179.2,12,2009,"335"
6804705,179.1,1,2010,"1"
6804705,179.1,2,2010,"32"
6804705,182.15,3,2010,"60"
6804705,185.255,4,2010,"91"
6804705,185.475,5,2010,"121"
6804705,185.805,6,2010,"152"
6804705,185.68,7,2010,"182"
6804705,186.49,8,2010,"213"
6804705,186.035,9,2010,"244"
6804705,186.31,10,2010,"274"
6804705,186.04,11,2010,"305"
6804705,186.175,12,2010,"335"
6804705,187.105,1,2011,"1"
6804705,187.2,2,2011,"32"
6804705,187.355,3,2011,"60"
6804705,187.64,4,2011,"91"
6804705,188.01,5,2011,"121"
6804705,188.27,6,2011,"152"
6804705,188.29,7,2011,"182"
6804705,188.72,8,2011,"213"
6804705,188.68,9,2011,"244"
6804705,188.53,10,2011,"274"
6804705,188.72,11,2011,"305"
6804705,188.405,12,2011,"335"
6804705,188.42,1,2012,"1"
6804705,188.09,2,2012,"32"
6804705,188.145,3,2012,"61"
6804705,188.04,4,2012,"92"
6804705,188.16,5,2012,"122"
6804705,188.66,6,2012,"153"
6804705,188.695,7,2012,"183"
6804705,189.1,8,2012,"214"
6804705,189.065,9,2012,"245"
6804705,188.84,10,2012,"275"
6804705,188.885,11,2012,"306"
6804705,188.855,12,2012,"336"
6804705,188.69,1,2013,"1"
6804705,188.61,2,2013,"32"
6804705,188.685,3,2013,"60"
6804705,188.795,4,2013,"91"
6804705,188.72,5,2013,"121"
6804705,188.4,6,2013,"152"
6804705,189.035,7,2013,"182"
6804705,188.89,8,2013,"213"
6804705,188.615,9,2013,"244"
6804705,188.67,10,2013,"274"
6804705,188.725,11,2013,"305"
6804705,188.685,12,2013,"335"
6804705,188.65,1,2014,"1"
6804705,188.45,2,2014,"32"
6804705,188.375,3,2014,"60"
6804705,189.08,4,2014,"91"
6804705,189.55,5,2014,"121"
6804705,189.195,6,2014,"152"
6804705,189.62,7,2014,"182"
6804705,189.575,8,2014,"213"
6804705,189.24,9,2014,"244"
6804705,189.59,10,2014,"274"
6804705,189.585,11,2014,"305"
6804705,189.265,12,2014,"335"
6804705,189.29,1,2015,"1"
6804705,189.195,2,2015,"32"
6804705,189.235,3,2015,"60"
6804705,189.36,4,2015,"91"
6804705,188.805,5,2015,"121"
6804705,187.71,6,2015,"152"
6804705,187.935,7,2015,"182"
6804705,188.26,8,2015,"213"
6804705,188.435,9,2015,"244"
6804705,188.875,10,2015,"274"
6804705,188.645,11,2015,"305"
6804705,187.495,12,2015,"335"
6804705,187.45,1,2016,"1"
6804705,187.29,2,2016,"32"
6804705,187.28,3,2016,"61"
6804705,187.425,4,2016,"92"
6804705,186.315,5,2016,"122"
6804705,186.125,6,2016,"153"
6804705,186.18,7,2016,"183"
6804705,186.29,8,2016,"214"
6804705,186.925,9,2016,"245"
6804705,187.105,10,2016,"275"
6804705,187.1,11,2016,"306"
6804705,187.38,12,2016,"336"
6804705,187.335,1,2017,"1"
6804705,187.49,2,2017,"32"
6804705,187.11,3,2017,"60"
6804705,187.135,4,2017,"91"
6804705,187.655,5,2017,"121"
6804705,188.185,6,2017,"152"
6804705,188.08,7,2017,"182"
6804705,188.995,8,2017,"213"
6804705,189.07,9,2017,"244"
6804705,189.045,10,2017,"274"
6804705,188.915,11,2017,"305"
6804705,189.105,12,2017,"335"
6804705,189.38,1,2018,"1"
6804705,188.955,2,2018,"32"
6804705,188.915,3,2018,"60"
6804705,188.89,4,2018,"91"
6804705,189.57,5,2018,"121"
6804705,190,6,2018,"152"
6804705,190.29,7,2018,"182"
6804705,190.36,8,2018,"213"
6804705,190.335,9,2018,"244"
6804705,189.805,10,2018,"274"
6804705,188.675,11,2018,"305"
6804705,188.405,12,2018,"335"
6804705,187.985,1,2019,"1"
6804705,187.945,2,2019,"32"
6804705,187.715,3,2019,"60"
6804705,187.45,4,2019,"91"
6804705,187.645,5,2019,"121"
6804705,187.535,6,2019,"152"
6804705,187.705,7,2019,"182"
6804705,188.16,8,2019,"213"
6804705,188.5,9,2019,"244"
6804705,188.79,10,2019,"274"
6804705,188.78,11,2019,"305"
6804705,188.78,12,2019,"335"
6804705,188.695,1,2020,"1"
6804705,188.825,2,2020,"32"
6804705,188.565,3,2020,"61"
6804705,188.92,4,2020,"92"
6804705,188.89,5,2020,"122"
6804705,189.635,6,2020,"153"
6804705,189.98,7,2020,"183"
6804705,189.72,8,2020,"214"
6804705,190.24,9,2020,"245"
6804705,190.155,10,2020,"275"
6804705,190.045,11,2020,"306"
6804705,189.86,12,2020,"336"
6804705,189.915,1,2021,"1"
6804705,190.045,2,2021,"32"
6804705,189.64,3,2021,"60"
6804705,189.89,4,2021,"91"
6804705,189.805,5,2021,"121"
6804705,190.04,6,2021,"152"
6804705,189.4,7,2021,"182"
6804705,190.67,8,2021,"213"
6804705,190.43,9,2021,"244"
6804705,190.34,10,2021,"274"
6804705,190.125,11,2021,"305"
6804705,189.945,12,2021,"335"
6804705,189.925,1,2022,"1"
6804705,189.685,2,2022,"32"
6804705,189.375,3,2022,"60"
6804706,214.2,9,2007,"244"
6804706,214.6,10,2007,"274"
6804706,215.3,11,2007,"305"
6804706,214.65,12,2007,"335"
6804706,215.35,1,2008,"1"
6804706,215.35,2,2008,"32"
6804706,215.5,3,2008,"61"
6804706,215.8,4,2008,"92"
6804706,215.85,5,2008,"122"
6804706,217.5,6,2008,"153"
6804706,217.9,7,2008,"183"
6804706,217.8,8,2008,"214"
6804706,218.15,9,2008,"245"
6804706,219.1,10,2008,"275"
6804706,220.5,11,2008,"306"
6804706,220.7,12,2008,"336"
6804706,220.7,1,2009,"1"
6804706,233.05,2,2009,"32"
6804706,224.3,3,2009,"60"
6804706,221.45,4,2009,"91"
6804706,220.95,5,2009,"121"
6804706,225.7,6,2009,"152"
6804706,221.35,7,2009,"182"
6804706,221.45,8,2009,"213"
6804706,221.4,9,2009,"244"
6804706,220.91,10,2009,"274"
6804706,220.9,11,2009,"305"
6804706,220.56,12,2009,"335"
6804706,220.75,1,2010,"1"
6804706,219.95,2,2010,"32"
6804706,219.8,3,2010,"60"
6804706,219.575,4,2010,"91"
6804706,219.61,5,2010,"121"
6804706,219.705,6,2010,"152"
6804706,219.945,7,2010,"182"
6804706,220.325,8,2010,"213"
6804706,220.93,9,2010,"244"
6804706,221.685,10,2010,"274"
6804706,221.545,11,2010,"305"
6804706,221.41,12,2010,"335"
6804706,221.59,1,2011,"1"
6804706,223.925,2,2011,"32"
6804706,223.16,3,2011,"60"
6804706,222.9,4,2011,"91"
6804706,236.59,5,2011,"121"
6804706,242.795,6,2011,"152"
6804706,230.98,7,2011,"182"
6804706,236.42,8,2011,"213"
6804706,232.05,9,2011,"244"
6804706,229.125,10,2011,"274"
6804706,228.12,11,2011,"305"
6804706,227.365,12,2011,"335"
6804706,227.075,1,2012,"1"
6804706,226.43,2,2012,"32"
6804706,226.3,3,2012,"61"
6804706,226.3,4,2012,"92"
6804706,226.3,5,2012,"122"
6804706,226.68,6,2012,"153"
6804706,226.975,7,2012,"183"
6804706,227.47,8,2012,"214"
6804706,227.525,9,2012,"245"
6804706,227.4,10,2012,"275"
6804706,227.36,11,2012,"306"
6804706,227.25,12,2012,"336"
6804706,227.06,1,2013,"1"
6804706,226.87,2,2013,"32"
6804706,227.19,3,2013,"60"
6804706,227.125,4,2013,"91"
6804706,227.08,5,2013,"121"
6804706,227.03,6,2013,"152"
6804706,227.305,7,2013,"182"
6804706,227.4,8,2013,"213"
6804706,227.39,9,2013,"244"
6804706,227.505,10,2013,"274"
6804706,227.355,11,2013,"305"
6804706,227.665,12,2013,"335"
6804706,227.67,1,2014,"1"
6804706,227.075,2,2014,"32"
6804706,227.13,3,2014,"60"
6804706,227.435,4,2014,"91"
6804706,227.805,5,2014,"121"
6804706,227.725,6,2014,"152"
6804706,236.11,7,2014,"182"
6804706,233.125,8,2014,"213"
6804706,235.65,9,2014,"244"
6804706,235.61,10,2014,"274"
6804706,232.31,11,2014,"305"
6804706,233.275,12,2014,"335"
6804706,230.65,1,2015,"1"
6804706,229.91,2,2015,"32"
6804706,229.635,3,2015,"60"
6804706,231.86,4,2015,"91"
6804706,232.3,5,2015,"121"
6804706,236.085,6,2015,"152"
6804706,236.39,7,2015,"182"
6804706,235.625,8,2015,"213"
6804706,239.065,9,2015,"244"
6804706,247.05,11,2015,"305"
6804706,239.525,12,2015,"335"
6804706,242.265,1,2016,"1"
6804706,245.36,2,2016,"32"
6804706,246.69,3,2016,"61"
6804706,241.175,4,2016,"92"
6804706,238.96,5,2016,"122"
6804706,238,6,2016,"153"
6804706,242.835,7,2016,"183"
6804706,248.55,8,2016,"214"
6804706,265.54,9,2016,"245"
6804706,263.39,10,2016,"275"
6804706,282.12,11,2016,"306"
6804706,252.915,12,2016,"336"
6804706,251.775,1,2017,"1"
6804706,276.125,2,2017,"32"
6804706,310.175,3,2017,"60"
6804706,277.72,4,2017,"91"
6804706,261.06,5,2017,"121"
6804706,317.39,6,2017,"152"
6804706,278.25,7,2017,"182"
6804706,290.235,8,2017,"213"
6804706,297.84,9,2017,"244"
6804706,277.79,10,2017,"274"
6804706,273.52,11,2017,"305"
6804706,260.16,12,2017,"335"
6804706,257.8,1,2018,"1"
6804706,266.885,2,2018,"32"
6804706,277.77,3,2018,"60"
6804706,269.49,4,2018,"91"
6804706,274.475,5,2018,"121"
6804706,274.885,6,2018,"152"
6804706,275.8,7,2018,"182"
6804706,273.05,8,2018,"213"
6804706,275.12,9,2018,"244"
6804706,268.24,10,2018,"274"
6804706,262.66,11,2018,"305"
6804706,257.565,12,2018,"335"
6804706,251.88,1,2019,"1"
6804706,260.635,2,2019,"32"
6804706,249.48,3,2019,"60"
6804706,254.215,4,2019,"91"
6804706,259.075,5,2019,"121"
6804706,260.46,6,2019,"152"
6804706,256.74,7,2019,"182"
6804706,260.33,8,2019,"213"
6804706,255.06,9,2019,"244"
6804706,262.84,10,2019,"274"
6804706,269.99,11,2019,"305"
6804706,274.38,12,2019,"335"
6804706,256.5,1,2020,"1"
6804706,260.135,2,2020,"32"
6804706,263.105,3,2020,"61"
6804706,262.885,4,2020,"92"
6804706,270.98,5,2020,"122"
6804706,276.805,6,2020,"153"
6804706,284.085,7,2020,"183"
6804706,281.26,8,2020,"214"
6804706,287.775,9,2020,"245"
6804706,287.685,10,2020,"275"
6804706,290.03,11,2020,"306"
6804706,274.565,12,2020,"336"
6804706,267.505,1,2021,"1"
6804706,267.515,2,2021,"32"
6804706,270.69,3,2021,"60"
6804706,269.71,4,2021,"91"
6804706,264.455,5,2021,"121"
6804706,258.765,6,2021,"152"
6804706,256.765,7,2021,"182"
6804706,254.19,8,2021,"213"
6804706,252.215,9,2021,"244"
6804706,250.87,10,2021,"274"
6804706,250.085,11,2021,"305"
6804706,249.34,12,2021,"335"
6804706,248.425,1,2022,"1"
6804706,246.87,2,2022,"32"
6804706,246.065,3,2022,"60"
6804804,83.3833333333333,3,2011,"60"
6804804,84.115,4,2011,"91"
6804804,84.585,5,2011,"121"
6804804,85.245,6,2011,"152"
6804804,85.815,7,2011,"182"
6804804,89.295,8,2011,"213"
6804804,89,9,2011,"244"
6804804,89.09,10,2011,"274"
6804804,89.615,11,2011,"305"
6804804,89.78,12,2011,"335"
6804804,89.98,1,2012,"1"
6804804,89.83,2,2012,"32"
6804804,82.57,3,2012,"61"
6804804,72.365,4,2012,"92"
6804804,72.475,5,2012,"122"
6804804,77.845,6,2012,"153"
6804804,82.395,7,2012,"183"
6804804,83.75,8,2012,"214"
6804804,84.595,9,2012,"245"
6804804,85.08,10,2012,"275"
6804804,85.45,11,2012,"306"
6804804,85.76,12,2012,"336"
6804804,86.1,1,2013,"1"
6804804,86.11,2,2013,"32"
6804804,86.625,3,2013,"60"
6804804,87.095,4,2013,"91"
6804804,87.285,5,2013,"121"
6804804,84.39,6,2013,"152"
6804804,83.705,7,2013,"182"
6804804,84.64,8,2013,"213"
6804804,85.455,9,2013,"244"
6804804,86.46,10,2013,"274"
6804804,86.97,11,2013,"305"
6804804,87.135,12,2013,"335"
6804804,87.3,1,2014,"1"
6804804,87.89,2,2014,"32"
6804804,88.325,3,2014,"60"
6804804,89.035,4,2014,"91"
6804804,88.955,5,2014,"121"
6804804,86.085,6,2014,"152"
6804804,83.3,7,2014,"182"
6804804,83.91,8,2014,"213"
6804804,84.855,9,2014,"244"
6804804,85.69,10,2014,"274"
6804804,84.47,11,2014,"305"
6804804,78.005,12,2014,"335"
6804804,79.265,1,2015,"1"
6804804,71.59,2,2015,"32"
6804804,72.455,3,2015,"60"
6804804,71.545,4,2015,"91"
6804804,63.035,5,2015,"121"
6804804,59.19,6,2015,"152"
6804804,67.815,7,2015,"182"
6804804,71.17,8,2015,"213"
6804804,71.9,9,2015,"244"
6804804,77.785,10,2015,"274"
6804804,61.55,11,2015,"305"
6804804,61.36,12,2015,"335"
6804804,66.36,1,2016,"1"
6804804,68.805,2,2016,"32"
6804804,68.675,3,2016,"61"
6804804,65.67,4,2016,"92"
6804804,60.22,5,2016,"122"
6804804,61.515,6,2016,"153"
6804804,68.175,7,2016,"183"
6804804,71.315,8,2016,"214"
6804804,71.175,9,2016,"245"
6804804,69.985,10,2016,"275"
6804804,72.035,11,2016,"306"
6804804,69.9,12,2016,"336"
6804804,71.05,1,2017,"1"
6804804,65.585,2,2017,"32"
6804804,65.28,3,2017,"60"
6804804,68.955,4,2017,"91"
6804804,71.635,5,2017,"121"
6804804,74.51,6,2017,"152"
6804804,79.86,7,2017,"182"
6804804,80.77,8,2017,"213"
6804804,83.175,9,2017,"244"
6804804,83.48,10,2017,"274"
6804804,83.74,11,2017,"305"
6804804,84.12,12,2017,"335"
6804804,84.22,1,2018,"1"
6804804,84.23,2,2018,"32"
6804804,84.34,3,2018,"60"
6804804,84.555,4,2018,"91"
6804804,84.385,5,2018,"121"
6804804,84.74,6,2018,"152"
6804804,85.35,7,2018,"182"
6804804,85.815,8,2018,"213"
6804804,72.725,9,2018,"244"
6804804,55.5,10,2018,"274"
6804804,63.475,11,2018,"305"
6804804,67.685,12,2018,"335"
6804804,60.74,1,2019,"1"
6804804,66.925,2,2019,"32"
6804804,69.32,3,2019,"60"
6804804,70.145,4,2019,"91"
6804804,59.965,5,2019,"121"
6804804,66.765,6,2019,"152"
6804804,69.34,7,2019,"182"
6804804,71.885,8,2019,"213"
6804804,74.81,9,2019,"244"
6804804,79.285,10,2019,"274"
6804804,80.05,11,2019,"305"
6804804,80.76,12,2019,"335"
6804804,81.055,1,2020,"1"
6804804,83.205,2,2020,"32"
6804804,83.18,3,2020,"61"
6804804,82.34,4,2020,"92"
6804804,81.165,5,2020,"122"
6804804,71.595,6,2020,"153"
6804804,78.315,7,2020,"183"
6804804,82.12,8,2020,"214"
6804804,77.65,9,2020,"245"
6804804,78.32,10,2020,"275"
6804804,82.175,11,2020,"306"
6804804,83.27,12,2020,"336"
6804804,83.785,1,2021,"1"
6804804,84.125,2,2021,"32"
6804804,84.465,3,2021,"60"
6804804,84.735,4,2021,"91"
6804804,84.255,5,2021,"121"
6804804,67.27,6,2021,"152"
6804804,69.875,7,2021,"182"
6804804,70.28,8,2021,"213"
6804804,72.315,9,2021,"244"
6804804,63.31,10,2021,"274"
6804804,68.005,11,2021,"305"
6804804,71.375,12,2021,"335"
6804804,72.96,1,2022,"1"
6804804,76.325,2,2022,"32"
6804804,78.8,3,2022,"60"
6804806,131.875,5,2007,"121"
6804806,130.375,6,2007,"152"
6804806,129.46,7,2007,"182"
6804806,136.25,8,2007,"213"
6804806,131.2,9,2007,"244"
6804806,131.6,10,2007,"274"
6804806,133.3,11,2007,"305"
6804806,133.8,12,2007,"335"
6804806,133.4,1,2008,"1"
6804806,134.2,2,2008,"32"
6804806,135.6,3,2008,"61"
6804806,136.95,4,2008,"92"
6804806,137.2,5,2008,"122"
6804806,141,6,2008,"153"
6804806,141.55,7,2008,"183"
6804806,142.5,8,2008,"214"
6804806,143.4,9,2008,"245"
6804806,145.55,10,2008,"275"
6804806,146.7,11,2008,"306"
6804806,153.466666666667,12,2008,"336"
6804806,156.2,1,2009,"1"
6804806,159.45,2,2009,"32"
6804806,160.6,3,2009,"60"
6804806,161.25,4,2009,"91"
6804806,159.7,5,2009,"121"
6804806,160.45,6,2009,"152"
6804806,162.55,7,2009,"182"
6804806,163.9,8,2009,"213"
6804806,165.14,9,2009,"244"
6804806,164.35,10,2009,"274"
6804806,164.95,11,2009,"305"
6804806,165,12,2009,"335"
6804806,193.4,1,2010,"1"
6804806,179.95,2,2010,"32"
6804806,166.9,3,2010,"60"
6804806,165.4,4,2010,"91"
6804806,166.3,5,2010,"121"
6804806,169.6,6,2010,"152"
6804806,170.85,7,2010,"182"
6804806,176.65,8,2010,"213"
6804806,179,9,2010,"244"
6804806,180.1,10,2010,"274"
6804806,183.05,11,2010,"305"
6804806,186,12,2010,"335"
6804806,187.55,1,2011,"1"
6804806,238.5,2,2011,"32"
6804806,195.25,3,2011,"60"
6804806,190.6,4,2011,"91"
6804806,188.4,5,2011,"121"
6804806,190.45,6,2011,"152"
6804806,192.3,7,2011,"182"
6804806,192.8,8,2011,"213"
6804806,194.1,9,2011,"244"
6804806,192.8,10,2011,"274"
6804806,192.25,11,2011,"305"
6804806,190.9,12,2011,"335"
6804806,189.95,1,2012,"1"
6804806,189.95,2,2012,"32"
6804806,188.3,3,2012,"61"
6804806,188.65,4,2012,"92"
6804806,189.85,5,2012,"122"
6804806,194.775,6,2012,"153"
6804806,195.3,7,2012,"183"
6804806,196.4,8,2012,"214"
6804806,199.1,9,2012,"245"
6804806,197.7,10,2012,"275"
6804806,197.75,11,2012,"306"
6804806,198.05,12,2012,"336"
6804806,197.45,1,2013,"1"
6804806,197.45,2,2013,"32"
6804806,198.6,3,2013,"60"
6804806,199.3,4,2013,"91"
6804806,199,5,2013,"121"
6804806,199.5,6,2013,"152"
6804806,201.6,7,2013,"182"
6804806,203.2,8,2013,"213"
6804806,204.8,9,2013,"244"
6804806,204.1,10,2013,"274"
6804806,203.885,11,2013,"305"
6804806,203.55,12,2013,"335"
6804806,204.2,1,2014,"1"
6804806,203.8,2,2014,"32"
6804806,203.7,3,2014,"60"
6804806,204.9,4,2014,"91"
6804806,206.2,5,2014,"121"
6804806,206.1,6,2014,"152"
6804806,208.065,7,2014,"182"
6804806,210.15,8,2014,"213"
6804806,211.2,9,2014,"244"
6804806,211.46,10,2014,"274"
6804806,211.05,11,2014,"305"
6804806,209.9,12,2014,"335"
6804806,209.2,1,2015,"1"
6804806,208.6,2,2015,"32"
6804806,208.6,3,2015,"60"
6804806,208.7,4,2015,"91"
6804806,209.4,5,2015,"121"
6804806,208.45,6,2015,"152"
6804806,210.75,7,2015,"182"
6804806,215.1,8,2015,"213"
6804806,218.1,9,2015,"244"
6804806,219.9,10,2015,"274"
6804806,218.8,11,2015,"305"
6804806,217.16,12,2015,"335"
6804806,216.15,1,2016,"1"
6804806,216,2,2016,"32"
6804806,214.1,3,2016,"61"
6804806,214.3,4,2016,"92"
6804806,213.6,5,2016,"122"
6804806,214.45,6,2016,"153"
6804806,217.6,7,2016,"183"
6804806,223.3,8,2016,"214"
6804806,224.35,9,2016,"245"
6804806,225.4,10,2016,"275"
6804806,225.75,11,2016,"306"
6804806,224.9,12,2016,"336"
6804806,224.3,1,2017,"1"
6804806,222.95,2,2017,"32"
6804806,221.9,3,2017,"60"
6804806,222.15,4,2017,"91"
6804806,223.6,5,2017,"121"
6804806,224.75,6,2017,"152"
6804806,229.3,7,2017,"182"
6804806,231.55,8,2017,"213"
6804806,233.8,9,2017,"244"
6804806,234.3,10,2017,"274"
6804806,235.73,11,2017,"305"
6804806,234.2,12,2017,"335"
6804806,233.55,1,2018,"1"
6804806,232.45,2,2018,"32"
6804806,232.05,3,2018,"60"
6804806,233.15,4,2018,"91"
6804806,235.3,5,2018,"121"
6804806,238.95,6,2018,"152"
6804806,242.4,7,2018,"182"
6804806,244.45,8,2018,"213"
6804806,244.4,9,2018,"244"
6804806,243.6,10,2018,"274"
6804806,241.75,11,2018,"305"
6804806,240.75,12,2018,"335"
6804806,239.75,1,2019,"1"
6804806,238.95,2,2019,"32"
6804806,238.55,3,2019,"60"
6804806,238.735,4,2019,"91"
6804806,238.7,5,2019,"121"
6804806,240.9,6,2019,"152"
6804806,243,7,2019,"182"
6804806,246.6,8,2019,"213"
6804806,251.125,9,2019,"244"
6804806,253.8,10,2019,"274"
6804806,253.6,11,2019,"305"
6804806,252.35,12,2019,"335"
6804806,251.8,1,2020,"1"
6804806,250,2,2020,"32"
6804806,248.05,3,2020,"61"
6804806,248.6,4,2020,"92"
6804806,250.35,5,2020,"122"
6804806,252.05,6,2020,"153"
6804806,256.1,7,2020,"183"
6804806,258,8,2020,"214"
6804806,257.5,9,2020,"245"
6804806,258.4,10,2020,"275"
6804806,259.2,11,2020,"306"
6804806,258.75,12,2020,"336"
6804806,258.1,1,2021,"1"
6804806,259.9,2,2021,"32"
6804806,257.35,3,2021,"60"
6804806,256.95,4,2021,"91"
6804806,257.35,5,2021,"121"
6804806,257.25,6,2021,"152"
6804806,257.95,7,2021,"182"
6804806,258.25,8,2021,"213"
6804806,261.15,9,2021,"244"
6804806,260.1,10,2021,"274"
6804806,259,11,2021,"305"
6804806,258.6,12,2021,"335"
6804806,258.2,1,2022,"1"
