"site","julian","date2","mean_depth_ft","month","day_month","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date"
6812413,"152",NA,NA,NA,NA,207.25,208.39,209.425,227.025,235.4837,243.28,247.1,12,2005,2022,"06-01"
6812413,"153",NA,NA,NA,NA,204.3,210.075,218.7375,225.35,229.5,233.73,236.55,4,2005,2022,"06-02"
6812413,"182",NA,NA,NA,NA,206.83,211.782,213.675,230.8175,237.9375,246.921,247.9,12,2005,2022,"07-01"
6812413,"183",NA,NA,NA,NA,211.01,214.973,220.9175,226.61,231.025,234.67,237.1,4,2005,2022,"07-02"
6812413,"213",NA,NA,NA,NA,205.385,214.845,218.8313,229.8875,239.7125,245.84,251.4,12,2005,2022,"08-01"
6812413,"214",NA,NA,NA,NA,214.735,217.5295,221.7213,226.675,232.05,237,240.3,4,2005,2022,"08-02"
6812413,"244",NA,NA,NA,NA,207.45,215.3065,219.9288,229.225,234.405,239.769,251.8,12,2005,2022,"09-01"
6812413,"245",NA,NA,NA,NA,220.9,222.445,224.7625,228.95,232.95,234.93,236.25,4,2005,2022,"09-02"
6812413,"274",NA,NA,NA,NA,208.35,209.65,219.775,225.8025,229.575,236.1465,253.5,12,2005,2022,"10-01"
6812413,"275",NA,NA,NA,NA,222.8,223.82,225.35,228.05,230.9,232.7,233.9,4,2005,2022,"10-02"
6812413,"305",NA,NA,NA,NA,207,210.34,214.9,218.875,229.335,233.932,246.3,13,2005,2022,"11-01"
6812413,"306",NA,NA,NA,NA,218.6,220.64,223.7,226.95,229.2125,230.495,231.35,4,2005,2022,"11-02"
6812413,"335",NA,NA,NA,NA,206.6,209.58,210.75,219.415,228.015,233.728,241.1,13,2005,2022,"12-01"
6812413,"336",NA,NA,NA,NA,216.4,218.86,222.55,226.2,228.2375,229.025,229.55,4,2005,2022,"12-02"
6812507,"1","2022-01-01",272.19,"Jan","01-01",266.75,268.393,269.55,270.75,272.19,272.522,272.69,17,2005,2022,"01-01"
6812507,"32","2022-02-01",270.27,"Feb","02-01",266.7,268.549,269.555,270.27,270.86,272.726,273.335,17,2005,2022,"02-01"
6812507,"60","2022-03-01",270.66,"Mar","03-01",268.13,269.144,269.29,270.16,271.1,272.746,273.565,13,2005,2022,"03-01"
6812507,"61",NA,NA,NA,NA,267.4,267.76,268.3,269.5825,271.2038,272.3535,273.12,4,2005,2022,"03-02"
6812507,"91",NA,NA,NA,NA,267.995,268.835,269.6675,270.535,271.7962,272.334,272.79,12,2005,2022,"04-01"
6812507,"92",NA,NA,NA,NA,268,268.036,268.09,269.42,271.15,271.924,272.44,4,2005,2022,"04-02"
6812507,"121",NA,NA,NA,NA,267.51,268.667,269.0262,270.785,271.3875,272.535,272.845,12,2005,2022,"05-01"
6812507,"122",NA,NA,NA,NA,266.31,266.937,267.8775,269.0325,270.18,271.107,271.725,4,2005,2022,"05-02"
6812507,"152",NA,NA,NA,NA,267.615,268.015,269.62,271.42,272.365,272.764,272.84,13,2005,2022,"06-01"
6812507,"153",NA,NA,NA,NA,265.095,266.2365,267.9488,270.035,271.5375,272.199,272.64,4,2005,2022,"06-02"
6812507,"182",NA,NA,NA,NA,262.75,268.641,269.2425,271.655,273.2513,273.426,284.965,12,2005,2022,"07-01"
6812507,"183",NA,NA,NA,NA,267.695,268.1015,268.7112,269.9675,271.285,272.005,272.485,4,2005,2022,"07-02"
6812507,"213",NA,NA,NA,NA,267.275,268.469,269.06,271.53,272.7563,273.0765,273.54,12,2005,2022,"08-01"
6812507,"214",NA,NA,NA,NA,269.15,269.4875,269.9937,270.8025,271.5275,271.883,272.12,4,2005,2022,"08-02"
6812507,"244",NA,NA,NA,NA,265.75,268.7175,269.1487,271.005,272.2825,272.716,273.84,12,2005,2022,"09-01"
6812507,"245",NA,NA,NA,NA,266.67,267.729,269.3175,270.305,271.07,272.258,273.05,4,2005,2022,"09-02"
6812507,"274",NA,NA,NA,NA,265.45,267.259,269.2863,270.3625,272.5912,273.1575,273.885,12,2005,2022,"10-01"
6812507,"275",NA,NA,NA,NA,267.84,268.338,269.085,270.3775,271.92,273.117,273.915,4,2005,2022,"10-02"
6812507,"305",NA,NA,NA,NA,266.8,268.815,269.025,269.75,272.1,272.707,274.38,13,2005,2022,"11-01"
6812507,"306",NA,NA,NA,NA,267.65,268.295,269.2625,270.6925,271.9638,272.6455,273.1,4,2005,2022,"11-02"
6812507,"335",NA,NA,NA,NA,267.3,268.824,269.33,271.2,272.225,272.477,273.635,13,2005,2022,"12-01"
6812507,"336",NA,NA,NA,NA,268.17,268.779,269.6925,270.3225,270.9238,271.7855,272.36,4,2005,2022,"12-02"
6812509,"1","2022-01-01",234.49,"Jan","01-01",221.725,228.488,232.0775,234.49,235.16,235.524,235.9,15,2007,2022,"01-01"
6812509,"32","2022-02-01",235.015,"Feb","02-01",218.45,224.917,231.6075,234.815,235.32,235.998,252.925,15,2007,2022,"02-01"
6812509,"60","2022-03-01",235.685,"Mar","03-01",217.85,222.76,231.595,234.91,235.5975,235.725,236.09,11,2007,2022,"03-01"
6812509,"61",NA,NA,NA,NA,231.5,231.818,232.295,233.435,234.43,234.646,234.79,4,2007,2022,"03-02"
6812509,"91",NA,NA,NA,NA,221.05,228.0565,232.535,235.175,235.6963,236.301,236.445,10,2007,2022,"04-01"
6812509,"92",NA,NA,NA,NA,228.925,230.4025,232.6188,234.28,234.7887,234.9305,235.025,4,2007,2022,"04-02"
6812509,"121",NA,NA,NA,NA,223.355,224.534,229.6925,235.0325,235.3487,236.6275,237.325,10,2007,2022,"05-01"
6812509,"122",NA,NA,NA,NA,220.685,224.318,229.7675,233.0475,233.67,234.336,234.78,4,2007,2022,"05-02"
6812509,"152",NA,NA,NA,NA,225.185,225.6215,227.4112,235.2075,236.4863,237.3885,237.735,10,2007,2022,"06-01"
6812509,"153",NA,NA,NA,NA,218.28,223.041,230.1825,234.7825,235.5275,235.73,235.865,4,2007,2022,"06-02"
6812509,"182",NA,NA,NA,NA,228.375,230.265,230.7675,235.4875,236.9862,237.231,238.32,10,2007,2022,"07-01"
6812509,"183",NA,NA,NA,NA,222.385,225.9445,231.2837,234.885,236.76,238.992,240.48,4,2007,2022,"07-02"
6812509,"213",NA,NA,NA,NA,232.105,233.6935,233.975,235.6725,236.5987,236.968,237.58,10,2007,2022,"08-01"
6812509,"214",NA,NA,NA,NA,229.39,230.698,232.66,234.61,235.8737,236.6005,237.085,4,2007,2022,"08-02"
6812509,"244",NA,NA,NA,NA,214.3,232.985,234.205,235.02,236.135,236.17,237.425,11,2007,2022,"09-01"
6812509,"245",NA,NA,NA,NA,232.59,233.133,233.9475,234.8775,235.4425,235.6,235.705,4,2007,2022,"09-02"
6812509,"274",NA,NA,NA,NA,219.55,225.275,233.015,234.59,235.085,236.135,237.875,11,2007,2022,"10-01"
6812509,"275",NA,NA,NA,NA,234.36,234.447,234.5775,234.785,235.2013,235.7075,236.045,4,2007,2022,"10-02"
6812509,"305",NA,NA,NA,NA,224.96,226.8,231.5675,234.725,235.2075,235.415,236.18,11,2007,2022,"11-01"
6812509,"306",NA,NA,NA,NA,232.4,232.8275,233.4687,234.445,235.3438,235.8455,236.18,4,2007,2022,"11-02"
6812509,"335",NA,NA,NA,NA,226.53,227.65,230.995,233.775,234.9675,235.065,235.6,11,2007,2022,"12-01"
6812509,"336",NA,NA,NA,NA,234.005,234.1235,234.3013,234.7475,235.205,235.403,235.535,4,2007,2022,"12-02"
