"site","julian","date","depth_ft","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date2","month"
"6810813",30,"Jan-31",493.1,493.1,493.78,494.8,502.62,502.85,507.098,509.93,5,2004,2023,2023-01-31,"Jan"
"6810813",31,"Feb-01",NA,432.22,457.438,476.325,484.5,498.67,525.338,555.26,7,2004,2023,2023-02-01,NA
"6810813",42,"Feb-12",NA,498.5,501.161,505.1525,507.735,517.355,534.014,545.12,4,2004,2023,2023-02-12,NA
"6810813",43,"Feb-13",NA,494.81,496.469,498.9575,503.105,507.2525,509.741,511.4,2,2004,2023,2023-02-13,NA
"6810813",44,"Feb-14",NA,495.8,496.814,498.335,500.87,505.495,508.27,510.12,3,2004,2023,2023-02-14,NA
"6810813",45,"Feb-15",NA,432.14,446.664,468.45,504.76,519.93,529.032,535.1,3,2004,2023,2023-02-15,NA
"6810813",46,"Feb-16",488.8,463.42,470.81,479.1075,485.315,498.8725,529.19,556.15,6,2004,2023,2023-02-16,"Feb"
"6810813",47,"Feb-17",NA,488.7,488.7,488.7,488.7,488.7,488.7,488.7,1,2004,2023,2023-02-17,NA
"6810813",55,"Feb-25",NA,508.11,508.11,508.11,508.11,508.11,508.11,508.11,1,2004,2023,2023-02-25,NA
"6810813",56,"Feb-26",NA,514,517.004,521.51,529.02,536.53,541.036,544.04,2,2004,2023,2023-02-26,NA
"6810813",57,"Feb-27",NA,494.52,496.308,498.99,503.46,507.93,510.612,512.4,2,2004,2023,2023-02-27,NA
"6810813",58,"Feb-28",491.3,491.3,493.67,497.225,499.585,501.62,504.59,506.57,4,2004,2023,2023-02-28,"Feb"
"6810813",59,"Mar-01",NA,429.89,454.061,477.29,496.855,509.1825,543.204,556.28,8,2004,2023,2023-03-01,NA
"6810813",60,"Mar-02",NA,481.9,482.295,482.8875,483.875,484.8625,485.455,485.85,2,2004,2023,2023-03-02,NA
"6810813",71,"Mar-13",NA,508.23,508.23,508.23,508.23,508.23,508.23,508.23,1,2004,2023,2023-03-13,NA
"6810813",73,"Mar-15",497.6,469,477.58,490.45,498.76,510.08,528.368,540.56,4,2004,2023,2023-03-15,"Mar"
"6810813",74,"Mar-16",NA,428.14,457.516,479.175,491.52,530.95,553.38,554.25,7,2004,2023,2023-03-16,NA
"6810813",75,"Mar-17",NA,483.75,487.938,494.22,498.2,504.58,506.812,508.3,5,2004,2023,2023-03-17,NA
"6810813",76,"Mar-18",NA,493.6,494.252,495.23,496.86,498.49,499.468,500.12,2,2004,2023,2023-03-18,NA
"6810813",87,"Mar-29",NA,505.28,505.832,506.66,526.19,547.85,552.512,555.62,4,2004,2023,2023-03-29,NA
"6810813",88,"Mar-30",493,493,493.45,494.125,495.25,496.375,497.05,497.5,2,2004,2023,2023-03-30,"Mar"
"6810813",89,"Mar-31",NA,479,483.551,490.3775,502.935,512.125,512.89,513.4,4,2004,2023,2023-03-31,NA
"6810813",90,"Apr-01",NA,426.81,454.824,486.5325,502.345,513.7375,517.669,524.48,8,2004,2023,2023-04-01,NA
"6810813",91,"Apr-02",NA,486,486,486,486,486,486,486,1,2004,2023,2023-04-02,NA
"6810813",100,"Apr-11",NA,512.65,512.65,512.65,512.65,512.65,512.65,512.65,1,2004,2023,2023-04-11,NA
"6810813",101,"Apr-12",NA,508.33,508.33,508.33,508.33,508.33,508.33,508.33,1,2004,2023,2023-04-12,NA
"6810813",102,"Apr-13",NA,497.71,497.71,497.71,497.71,497.71,497.71,497.71,1,2004,2023,2023-04-13,NA
"6810813",104,"Apr-15",NA,427.14,441.872,463.97,500.8,518.75,529.52,536.7,3,2004,2023,2023-04-15,NA
"6810813",105,"Apr-16",NA,467.6,481.936,490.72,500.315,516.0525,535.173,549.32,8,2004,2023,2023-04-16,NA
"6810813",106,"Apr-17",NA,487.5,492.5,500,512.5,533.59,546.244,554.68,3,2004,2023,2023-04-17,NA
"6810813",107,"Apr-18",NA,499.12,499.12,499.12,499.12,499.12,499.12,499.12,1,2004,2023,2023-04-18,NA
"6810813",115,"Apr-26",NA,512,512,512,512,512,512,512,1,2004,2023,2023-04-26,NA
"6810813",118,"Apr-29",NA,427.64,448.748,480.41,498.895,500.35,501.358,502.03,4,2004,2023,2023-04-29,NA
"6810813",119,"Apr-30",NA,491.45,492.07,493,499.99,513.6,536.85,552.35,5,2004,2023,2023-04-30,NA
"6810813",120,"May-01",NA,468,475.085,490.0775,516.9,530.7625,544.675,555,6,2004,2023,2023-05-01,NA
"6810813",121,"May-02",NA,487.4,487.4,487.4,487.4,487.4,487.4,487.4,1,2004,2023,2023-05-02,NA
"6810813",132,"May-13",NA,502.3,502.3,502.3,502.3,502.3,502.3,502.3,1,2004,2023,2023-05-13,NA
"6810813",133,"May-14",NA,508.6,513.994,522.085,535.57,549.055,557.146,562.54,2,2004,2023,2023-05-14,NA
"6810813",134,"May-15",NA,490.21,492.709,496.4575,502.705,508.9525,512.701,515.2,2,2004,2023,2023-05-15,NA
"6810813",135,"May-16",NA,469,479.85,491.175,507.255,523.9,543.319,555.94,8,2004,2023,2023-05-16,NA
"6810813",136,"May-17",NA,428.14,446.128,473.11,500.925,518.2875,526.455,531.9,4,2004,2023,2023-05-17,NA
"6810813",137,"May-18",NA,499.12,499.12,499.12,499.12,499.12,499.12,499.12,1,2004,2023,2023-05-18,NA
"6810813",146,"May-27",NA,503.7,503.7,503.7,503.7,503.7,503.7,503.7,1,2004,2023,2023-05-27,NA
"6810813",147,"May-28",NA,504.2,510.464,519.86,535.52,551.18,560.576,566.84,2,2004,2023,2023-05-28,NA
"6810813",148,"May-29",NA,513.52,513.52,513.52,513.52,513.52,513.52,513.52,1,2004,2023,2023-05-29,NA
"6810813",149,"May-30",NA,485.67,488.799,493.4925,501.45,509.075,513.17,515.9,4,2004,2023,2023-05-30,NA
"6810813",150,"May-31",NA,426.31,450.223,486.0925,514.16,528.55,539.8,547.3,4,2004,2023,2023-05-31,NA
"6810813",151,"Jun-01",NA,471.6,474.795,479.5875,487.525,508.15,535.78,554.2,4,2004,2023,2023-06-01,NA
"6810813",152,"Jun-02",NA,494.97,499.697,506.7875,518.605,530.4225,537.513,542.24,2,2004,2023,2023-06-02,NA
"6810813",164,"Jun-14",NA,518.11,519,520.335,522.56,533.61,540.24,544.66,3,2004,2023,2023-06-14,NA
"6810813",165,"Jun-15",NA,553.4,553.4,553.4,553.4,553.4,553.4,553.4,1,2004,2023,2023-06-15,NA
"6810813",166,"Jun-16",NA,428.97,456.235,484.52,494.49,503.05,515.3,527,6,2004,2023,2023-06-16,NA
"6810813",167,"Jun-17",NA,492.99,495.636,506.15,515.8,537,559.91,573.2,7,2004,2023,2023-06-17,NA
"6810813",168,"Jun-18",NA,503.6,503.6,503.6,503.6,503.6,503.6,503.6,1,2004,2023,2023-06-18,NA
"6810813",178,"Jun-28",NA,517.6,517.684,517.81,518.02,528.555,534.876,539.09,3,2004,2023,2023-06-28,NA
"6810813",179,"Jun-29",NA,549.3,549.3,549.3,549.3,549.3,549.3,549.3,1,2004,2023,2023-06-29,NA
"6810813",180,"Jun-30",NA,503.67,505.089,507.2175,519.635,531.0025,531.241,531.4,4,2004,2023,2023-06-30,NA
"6810813",181,"Jul-01",NA,430.64,469.798,493.1425,511.825,531.71,560.57,571.7,8,2004,2023,2023-07-01,NA
"6810813",182,"Jul-02",NA,499.5,500.833,502.8325,506.165,509.4975,511.497,512.83,2,2004,2023,2023-07-02,NA
"6810813",195,"Jul-15",NA,515.91,517.739,520.4825,525.055,529.6275,532.371,534.2,2,2004,2023,2023-07-15,NA
"6810813",196,"Jul-16",NA,445.39,464.195,488.605,505.76,508.425,539.93,570.66,6,2004,2023,2023-07-16,NA
"6810813",197,"Jul-17",NA,506.2,506.776,507.64,524.9,525.53,540.98,551.28,5,2004,2023,2023-07-17,NA
"6810813",198,"Jul-18",NA,517.15,518.415,520.3125,523.475,526.6375,528.535,529.8,2,2004,2023,2023-07-18,NA
"6810813",199,"Jul-19",NA,546.94,547.746,548.955,550.97,552.985,554.194,555,2,2004,2023,2023-07-19,NA
"6810813",208,"Jul-28",NA,526.28,526.28,526.28,526.28,526.28,526.28,526.28,1,2004,2023,2023-07-28,NA
"6810813",209,"Jul-29",NA,533.4,533.4,533.4,533.4,533.4,533.4,533.4,1,2004,2023,2023-07-29,NA
"6810813",210,"Jul-30",NA,511.1,512.654,514.985,518.87,546.31,562.774,573.75,3,2004,2023,2023-07-30,NA
"6810813",211,"Jul-31",NA,510.75,512.216,514.415,518.08,521.745,523.944,525.41,2,2004,2023,2023-07-31,NA
"6810813",212,"Aug-01",NA,440.97,471.458,512.3,517.17,539.9,556.14,556.7,9,2004,2023,2023-08-01,NA
"6810813",213,"Aug-02",NA,494.6,500.979,510.5475,526.495,542.4425,552.011,558.39,2,2004,2023,2023-08-02,NA
"6810813",225,"Aug-14",NA,521,521,521,521,521,521,521,1,2004,2023,2023-08-14,NA
"6810813",226,"Aug-15",NA,511.3,514.47,519.225,527.15,535.075,539.83,543,2,2004,2023,2023-08-15,NA
"6810813",227,"Aug-16",NA,445.22,465.36,493.5825,521.99,536.5,544.125,548.3,6,2004,2023,2023-08-16,NA
"6810813",228,"Aug-17",NA,497.5,505.72,518.545,527.8,546.96,562.816,567.64,7,2004,2023,2023-08-17,NA
"6810813",229,"Aug-18",NA,522.16,526.214,532.295,542.43,552.565,558.646,562.7,2,2004,2023,2023-08-18,NA
"6810813",239,"Aug-28",NA,527.55,527.55,527.55,527.55,527.55,527.55,527.55,1,2004,2023,2023-08-28,NA
"6810813",240,"Aug-29",NA,515.7,518.91,523.725,531.75,539.775,544.59,547.8,2,2004,2023,2023-08-29,NA
"6810813",241,"Aug-30",NA,530.26,533.478,538.305,546.35,552.745,556.582,559.14,3,2004,2023,2023-08-30,NA
"6810813",242,"Aug-31",NA,492.2,503.1,514.645,519.19,524.9875,543.035,560.02,6,2004,2023,2023-08-31,NA
"6810813",243,"Sep-01",NA,435.22,441.47,455.515,498.1,528.475,546.945,561.69,6,2004,2023,2023-09-01,NA
"6810813",255,"Sep-13",NA,547.72,547.724,547.73,547.74,547.75,547.756,547.76,2,2004,2023,2023-09-13,NA
"6810813",256,"Sep-14",NA,561.87,561.87,561.87,561.87,561.87,561.87,561.87,1,2004,2023,2023-09-14,NA
"6810813",257,"Sep-15",NA,532.65,532.65,532.65,532.65,532.65,532.65,532.65,1,2004,2023,2023-09-15,NA
"6810813",258,"Sep-16",NA,445.81,471.082,512,516.2,518,537.456,563.8,9,2004,2023,2023-09-16,NA
"6810813",259,"Sep-17",NA,435.22,464.66,499.4875,524.725,540.4375,551.43,560.21,6,2004,2023,2023-09-17,NA
"6810813",268,"Sep-26",NA,547.42,547.42,547.42,547.42,547.42,547.42,547.42,1,2004,2023,2023-09-26,NA
"6810813",269,"Sep-27",NA,542.6,542.6,542.6,542.6,542.6,542.6,542.6,1,2004,2023,2023-09-27,NA
"6810813",270,"Sep-28",NA,561.8,561.8,561.8,561.8,561.8,561.8,561.8,1,2004,2023,2023-09-28,NA
"6810813",271,"Sep-29",NA,536.33,538.797,542.4975,548.665,554.8325,558.533,561,2,2004,2023,2023-09-29,NA
"6810813",272,"Sep-30",NA,517.3,518.396,520.04,522.78,525.52,527.164,528.26,2,2004,2023,2023-09-30,NA
"6810813",273,"Oct-01",NA,450.14,471.182,497.99,514.66,517.38,524.112,538.56,8,2004,2023,2023-10-01,NA
"6810813",274,"Oct-02",NA,435.22,447.116,464.96,494.7,513.3,524.46,531.9,3,2004,2023,2023-10-02,NA
"6810813",286,"Oct-14",NA,550.6,550.6,550.6,550.6,550.6,550.6,550.6,1,2004,2023,2023-10-14,NA
"6810813",287,"Oct-15",NA,520.1,520.604,521.36,522.62,523.88,524.636,525.14,2,2004,2023,2023-10-15,NA
"6810813",288,"Oct-16",NA,446.56,472.838,498.965,513.07,518.9475,535.428,539.25,8,2004,2023,2023-10-16,NA
"6810813",289,"Oct-17",NA,434.22,470.808,510.75,539.4,546.405,553.836,561.21,7,2004,2023,2023-10-17,NA
"6810813",290,"Oct-18",NA,560.47,560.47,560.47,560.47,560.47,560.47,560.47,1,2004,2023,2023-10-18,NA
"6810813",300,"Oct-28",NA,522.6,522.6,522.6,522.6,522.6,522.6,522.6,1,2004,2023,2023-10-28,NA
"6810813",301,"Oct-29",NA,511,514.822,520.555,530.11,538.705,543.862,547.3,3,2004,2023,2023-10-29,NA
"6810813",302,"Oct-30",NA,523.3,524.315,525.8375,528.375,530.9125,532.435,533.45,2,2004,2023,2023-10-30,NA
"6810813",303,"Oct-31",NA,499.1,505.02,513.9,527.73,539.53,541.612,543,5,2004,2023,2023-10-31,NA
"6810813",304,"Nov-01",NA,450.14,463.484,483.5,512.64,531.68,549.38,561.18,5,2004,2023,2023-11-01,NA
"6810813",305,"Nov-02",NA,434.14,447.272,466.97,499.8,530.405,548.768,561.01,3,2004,2023,2023-11-02,NA
"6810813",317,"Nov-14",NA,513,513.698,514.745,516.49,518.235,519.282,519.98,2,2004,2023,2023-11-14,NA
"6810813",318,"Nov-15",NA,496.7,499.302,503.205,509.71,519.915,526.038,530.12,3,2004,2023,2023-11-15,NA
"6810813",319,"Nov-16",NA,475.17,481.754,497.67,521.3,541.2,548.468,549.5,9,2004,2023,2023-11-16,NA
"6810813",320,"Nov-17",NA,434.14,444.695,460.5275,486.915,513.3025,529.135,539.69,2,2004,2023,2023-11-17,NA
"6810813",321,"Nov-18",NA,510.07,516.296,525.635,541.2,550.665,556.344,560.13,3,2004,2023,2023-11-18,NA
"6810813",327,"Nov-24",NA,511.4,511.4,511.4,511.4,511.4,511.4,511.4,1,2004,2023,2023-11-24,NA
"6810813",329,"Nov-26",NA,506.58,506.58,506.58,506.58,506.58,506.58,506.58,1,2004,2023,2023-11-26,NA
"6810813",330,"Nov-27",NA,547.21,547.21,547.21,547.21,547.21,547.21,547.21,1,2004,2023,2023-11-27,NA
"6810813",331,"Nov-28",NA,523.64,523.64,523.64,523.64,523.64,523.64,523.64,1,2004,2023,2023-11-28,NA
"6810813",333,"Nov-30",NA,525.47,527.544,530.655,535.84,541.025,544.136,546.21,2,2004,2023,2023-11-30,NA
"6810813",334,"Dec-01",NA,434.06,471.581,485.375,507.2,511.8875,526.631,538.52,10,2004,2023,2023-12-01,NA
"6810813",335,"Dec-02",NA,533.8,536.49,540.525,547.25,553.975,558.01,560.7,2,2004,2023,2023-12-02,NA
"6810813",336,"Dec-03",NA,500.8,500.8,500.8,500.8,500.8,500.8,500.8,1,2004,2023,2023-12-03,NA
"6810813",344,"Dec-11",NA,505,505,505,505,505,505,505,1,2004,2023,2023-12-11,NA
"6810813",346,"Dec-13",NA,520.44,521.145,522.2025,523.965,525.7275,526.785,527.49,2,2004,2023,2023-12-13,NA
"6810813",347,"Dec-14",NA,517.95,517.95,517.95,517.95,517.95,517.95,517.95,1,2004,2023,2023-12-14,NA
"6810813",348,"Dec-15",NA,475.8,481.4,489.8,503.8,504.5,504.92,505.2,3,2004,2023,2023-12-15,NA
"6810813",349,"Dec-16",NA,474.25,482.85,495.75,509.4,511.05,540.012,559.32,5,2004,2023,2023-12-16,NA
"6810813",350,"Dec-17",NA,434.31,466.355,500.645,507.805,522.5325,531.49,535.68,6,2004,2023,2023-12-17,NA
"6810813",351,"Dec-18",NA,546.92,546.92,546.92,546.92,546.92,546.92,546.92,1,2004,2023,2023-12-18,NA
"6810813",356,"Dec-23",NA,499.3,499.3,499.3,499.3,499.3,499.3,499.3,1,2004,2023,2023-12-23,NA
"6810813",361,"Dec-28",NA,507.9,509.718,512.445,516.99,521.535,524.262,526.08,2,2004,2023,2023-12-28,NA
"6810813",362,"Dec-29",NA,500.1,501.41,503.375,506.65,509.925,511.89,513.2,2,2004,2023,2023-12-29,NA
"6810813",363,"Dec-30",NA,500.86,502.376,504.65,510.42,519.5,543.368,559.28,5,2004,2023,2023-12-30,NA
"6810813",364,"Dec-31",NA,474.33,481.978,493.45,498.2,518.87,528.344,534.66,5,2004,2023,2023-12-31,NA
"6810813",365,"Jan-01",NA,479.2,480.663,482.8575,486.515,490.1725,492.367,493.83,2,2004,2023,2024-01-01,NA
"6810813",366,"Jan-02",NA,436.81,436.81,436.81,436.81,436.81,436.81,436.81,1,2004,2023,2024-01-02,NA
"6811302",12,"Jan-13",NA,162.4,162.4,162.4,162.4,162.4,162.4,162.4,1,2005,2023,2023-01-13,NA
"6811302",13,"Jan-14",NA,164.8,164.8,164.8,164.8,164.8,164.8,164.8,1,2005,2023,2023-01-14,NA
"6811302",14,"Jan-15",NA,164.85,164.919,165.0225,165.185,165.5325,165.969,166.26,4,2005,2023,2023-01-15,NA
"6811302",15,"Jan-16",NA,166.8,166.86,166.95,167.25,168.8125,171.175,172.75,4,2005,2023,2023-01-16,NA
"6811302",16,"Jan-17",NA,157.99,159.34,161.365,164.74,166.37,167.348,168,3,2005,2023,2023-01-17,NA
"6811302",17,"Jan-18",170.63,163.17,163.916,165.035,166.9,168.765,169.884,170.63,2,2005,2023,2023-01-18,"Jan"
"6811302",18,"Jan-19",NA,164.68,164.68,164.68,164.68,164.68,164.68,164.68,1,2005,2023,2023-01-19,NA
"6811302",19,"Jan-20",NA,158.25,159.129,160.4475,162.645,164.8425,166.161,167.04,2,2005,2023,2023-01-20,NA
"6811302",27,"Jan-28",NA,164.78,164.78,164.78,164.78,164.78,164.78,164.78,1,2005,2023,2023-01-28,NA
"6811302",28,"Jan-29",NA,157,159.319,162.7975,165.12,165.685,166,166.21,4,2005,2023,2023-01-29,NA
"6811302",29,"Jan-30",NA,163.77,163.77,163.77,163.77,163.77,163.77,163.77,1,2005,2023,2023-01-30,NA
"6811302",30,"Jan-31",169.48,161.62,162.556,163.96,165.13,167.6,168.728,169.48,5,2005,2023,2023-01-31,"Jan"
"6811302",31,"Feb-01",NA,162.58,163.765,165.2125,166.045,166.135,169.49,172.83,6,2005,2023,2023-02-01,NA
"6811302",42,"Feb-12",NA,164.99,165.077,165.2075,165.54,165.9175,166.129,166.27,4,2005,2023,2023-02-12,NA
"6811302",43,"Feb-13",NA,150.1,151.694,154.085,158.07,162.055,164.446,166.04,2,2005,2023,2023-02-13,NA
"6811302",44,"Feb-14",NA,162.55,162.856,163.315,164.08,165.84,166.896,167.6,3,2005,2023,2023-02-14,NA
"6811302",45,"Feb-15",NA,164.95,165.256,165.715,166.48,167.245,167.704,168.01,2,2005,2023,2023-02-15,NA
"6811302",46,"Feb-16",168.94,162.97,164.235,165.675,166.65,168.48,171.43,173.92,6,2005,2023,2023-02-16,"Feb"
"6811302",47,"Feb-17",NA,166.29,166.29,166.29,166.29,166.29,166.29,166.29,1,2005,2023,2023-02-17,NA
"6811302",55,"Feb-25",NA,165.85,165.85,165.85,165.85,165.85,165.85,165.85,1,2005,2023,2023-02-25,NA
"6811302",56,"Feb-26",NA,166.19,166.193,166.1975,166.205,166.2125,166.217,166.22,2,2005,2023,2023-02-26,NA
"6811302",57,"Feb-27",NA,159.38,160.062,161.085,162.79,164.495,165.518,166.2,2,2005,2023,2023-02-27,NA
"6811302",58,"Feb-28",169.43,163.29,163.737,164.4075,166.165,168.02,168.866,169.43,4,2005,2023,2023-02-28,"Feb"
"6811302",59,"Mar-01",NA,159.82,162.754,164.92,165.83,167.61,170.548,173.17,7,2005,2023,2023-03-01,NA
"6811302",60,"Mar-02",NA,165.5,165.56,165.65,165.8,165.95,166.04,166.1,2,2005,2023,2023-03-02,NA
"6811302",71,"Mar-13",NA,163.77,163.77,163.77,163.77,163.77,163.77,163.77,1,2005,2023,2023-03-13,NA
"6811302",73,"Mar-15",170.82,165.92,166.649,167.7425,169.585,171.615,173.046,174,4,2005,2023,2023-03-15,"Mar"
"6811302",74,"Mar-16",NA,148,154.63,161.745,164.45,166.21,166.445,166.51,6,2005,2023,2023-03-16,NA
"6811302",75,"Mar-17",NA,162.58,163.244,164.24,165.1,166.12,166.498,166.75,5,2005,2023,2023-03-17,NA
"6811302",76,"Mar-18",NA,165.02,165.258,165.615,166.21,166.805,167.162,167.4,2,2005,2023,2023-03-18,NA
"6811302",87,"Mar-29",NA,164.03,164.048,164.075,166.485,168.8875,168.901,168.91,4,2005,2023,2023-03-29,NA
"6811302",88,"Mar-30",170.93,162.03,162.92,164.255,166.48,168.705,170.04,170.93,2,2005,2023,2023-03-30,"Mar"
"6811302",89,"Mar-31",NA,150.75,155.328,162.195,166.565,167.275,167.554,167.74,4,2005,2023,2023-03-31,NA
"6811302",90,"Apr-01",NA,163.58,163.838,164.435,165.2,166.61,167.5,168.1,7,2005,2023,2023-04-01,NA
"6811302",91,"Apr-02",NA,166.2,166.2,166.2,166.2,166.2,166.2,166.2,1,2005,2023,2023-04-02,NA
"6811302",100,"Apr-11",NA,164.91,164.91,164.91,164.91,164.91,164.91,164.91,1,2005,2023,2023-04-11,NA
"6811302",101,"Apr-12",NA,164.42,164.42,164.42,164.42,164.42,164.42,164.42,1,2005,2023,2023-04-12,NA
"6811302",102,"Apr-13",NA,160.91,160.91,160.91,160.91,160.91,160.91,160.91,1,2005,2023,2023-04-13,NA
"6811302",104,"Apr-15",NA,163.84,164.362,165.145,166.45,167.755,168.538,169.06,2,2005,2023,2023-04-15,NA
"6811302",105,"Apr-16",NA,157,162.684,165.75,168.7,169.4625,169.896,170.12,8,2005,2023,2023-04-16,NA
"6811302",106,"Apr-17",NA,164.35,164.86,165.625,166.9,168.12,168.852,169.34,3,2005,2023,2023-04-17,NA
"6811302",107,"Apr-18",NA,164.99,164.99,164.99,164.99,164.99,164.99,164.99,1,2005,2023,2023-04-18,NA
"6811302",115,"Apr-26",NA,166.99,166.99,166.99,166.99,166.99,166.99,166.99,1,2005,2023,2023-04-26,NA
"6811302",118,"Apr-29",NA,162.15,162.956,164.165,166.18,167.65,168.532,169.12,3,2005,2023,2023-04-29,NA
"6811302",119,"Apr-30",NA,155.32,159.544,165.88,168.17,169.8,169.806,169.81,5,2005,2023,2023-04-30,NA
"6811302",120,"May-01",NA,162.87,163.15,163.51,165.375,168.98,170.94,172.24,6,2005,2023,2023-05-01,NA
"6811302",121,"May-02",NA,166.3,166.355,166.4375,166.575,166.7125,166.795,166.85,2,2005,2023,2023-05-02,NA
"6811302",132,"May-13",NA,169.97,169.97,169.97,169.97,169.97,169.97,169.97,1,2005,2023,2023-05-13,NA
"6811302",133,"May-14",NA,162.55,163.217,164.2175,165.885,167.5525,168.553,169.22,2,2005,2023,2023-05-14,NA
"6811302",134,"May-15",NA,156.3,157.15,158.425,160.55,162.675,163.95,164.8,2,2005,2023,2023-05-15,NA
"6811302",135,"May-16",NA,155.25,160.171,163.195,166.015,167.535,170.025,171.95,8,2005,2023,2023-05-16,NA
"6811302",136,"May-17",NA,164.08,164.272,164.56,165.04,165.37,165.568,165.7,3,2005,2023,2023-05-17,NA
"6811302",137,"May-18",NA,162.36,162.36,162.36,162.36,162.36,162.36,162.36,1,2005,2023,2023-05-18,NA
"6811302",146,"May-27",NA,155.14,155.14,155.14,155.14,155.14,155.14,155.14,1,2005,2023,2023-05-27,NA
"6811302",147,"May-28",NA,169.79,169.827,169.8825,169.975,170.0675,170.123,170.16,2,2005,2023,2023-05-28,NA
"6811302",148,"May-29",NA,162.7,162.7,162.7,162.7,162.7,162.7,162.7,1,2005,2023,2023-05-29,NA
"6811302",149,"May-30",NA,146.6,150.842,157.205,161.71,164.56,167.944,170.2,4,2005,2023,2023-05-30,NA
"6811302",150,"May-31",NA,162.27,162.786,163.56,164.85,166.22,167.042,167.59,3,2005,2023,2023-05-31,NA
"6811302",151,"Jun-01",NA,153.08,156.143,160.7375,164.845,167.195,168.626,169.58,4,2005,2023,2023-06-01,NA
"6811302",152,"Jun-02",NA,151.24,152.711,154.9175,158.595,162.2725,164.479,165.95,2,2005,2023,2023-06-02,NA
"6811302",164,"Jun-14",NA,162.78,163.918,165.625,168.47,169.595,170.27,170.72,3,2005,2023,2023-06-14,NA
"6811302",165,"Jun-15",NA,163.74,163.74,163.74,163.74,163.74,163.74,163.74,1,2005,2023,2023-06-15,NA
"6811302",166,"Jun-16",NA,161.8,162.036,162.39,163.08,170.3,170.318,170.33,5,2005,2023,2023-06-16,NA
"6811302",167,"Jun-17",NA,155.5,161.122,165.075,166.29,170.365,172.066,172.27,7,2005,2023,2023-06-17,NA
"6811302",168,"Jun-18",NA,162.44,162.44,162.44,162.44,162.44,162.44,162.44,1,2005,2023,2023-06-18,NA
"6811302",178,"Jun-28",NA,162.8,163.982,165.755,168.71,169.41,169.83,170.11,3,2005,2023,2023-06-28,NA
"6811302",179,"Jun-29",NA,163.91,163.91,163.91,163.91,163.91,163.91,163.91,1,2005,2023,2023-06-29,NA
"6811302",180,"Jun-30",NA,161.21,161.585,162.1475,163.465,166.235,169.412,171.53,4,2005,2023,2023-06-30,NA
"6811302",181,"Jul-01",NA,154.83,161.172,165.59,166.28,170.065,170.892,171.03,7,2005,2023,2023-07-01,NA
"6811302",182,"Jul-02",NA,163.15,163.725,164.5875,166.025,167.4625,168.325,168.9,2,2005,2023,2023-07-02,NA
"6811302",195,"Jul-15",NA,164.79,165.468,166.485,168.18,169.875,170.892,171.57,2,2005,2023,2023-07-15,NA
"6811302",196,"Jul-16",NA,164.46,166.023,168.3675,170.285,171.1125,171.495,171.75,4,2005,2023,2023-07-16,NA
"6811302",197,"Jul-17",NA,164.33,164.426,164.57,165.36,168.1,170.53,172.15,5,2005,2023,2023-07-17,NA
"6811302",198,"Jul-18",NA,164.12,164.675,165.5075,166.895,168.2825,169.115,169.67,2,2005,2023,2023-07-18,NA
"6811302",199,"Jul-19",NA,166.32,166.457,166.6625,167.005,167.3475,167.553,167.69,2,2005,2023,2023-07-19,NA
"6811302",208,"Jul-28",NA,165.16,165.16,165.16,165.16,165.16,165.16,165.16,1,2005,2023,2023-07-28,NA
"6811302",209,"Jul-29",NA,172.61,172.61,172.61,172.61,172.61,172.61,172.61,1,2005,2023,2023-07-29,NA
"6811302",210,"Jul-30",NA,164.83,165.286,165.97,167.11,169.64,171.158,172.17,3,2005,2023,2023-07-30,NA
"6811302",211,"Jul-31",NA,165.65,165.679,165.7225,165.795,165.8675,165.911,165.94,2,2005,2023,2023-07-31,NA
"6811302",212,"Aug-01",NA,148.33,159.607,165.7075,169.035,169.935,170.535,171.2,8,2005,2023,2023-08-01,NA
"6811302",213,"Aug-02",NA,168.4,168.632,168.98,169.56,170.14,170.488,170.72,2,2005,2023,2023-08-02,NA
"6811302",225,"Aug-14",NA,166,166,166,166,166,166,166,1,2005,2023,2023-08-14,NA
"6811302",226,"Aug-15",NA,169.83,169.977,170.1975,170.565,170.9325,171.153,171.3,2,2005,2023,2023-08-15,NA
"6811302",227,"Aug-16",NA,163,163.672,164.68,168.55,170,170.966,171.61,5,2005,2023,2023-08-16,NA
"6811302",228,"Aug-17",NA,164.04,164.568,165.41,166.73,169.77,172.68,172.92,7,2005,2023,2023-08-17,NA
"6811302",229,"Aug-18",NA,165.47,166.073,166.9775,168.485,169.9925,170.897,171.5,2,2005,2023,2023-08-18,NA
"6811302",239,"Aug-28",NA,166.98,166.98,166.98,166.98,166.98,166.98,166.98,1,2005,2023,2023-08-28,NA
"6811302",240,"Aug-29",NA,170.17,170.303,170.5025,170.835,171.1675,171.367,171.5,2,2005,2023,2023-08-29,NA
"6811302",241,"Aug-30",NA,164.77,165.62,166.895,169.02,171.085,172.324,173.15,3,2005,2023,2023-08-30,NA
"6811302",242,"Aug-31",NA,163.11,164.115,165.29,167.005,169.305,170.84,172.01,6,2005,2023,2023-08-31,NA
"6811302",243,"Sep-01",NA,156.17,158.924,163.055,165.745,167.88,171.012,173.1,4,2005,2023,2023-09-01,NA
"6811302",255,"Sep-13",NA,160.22,160.648,161.29,162.36,163.43,164.072,164.5,2,2005,2023,2023-09-13,NA
